Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1911,5,7,55,46,12.8,7.8
1911,5,8,58,44,14.4,6.7
1911,5,9,55,46,12.8,7.8
1911,5,10,56,47,13.3,8.3
1911,5,11,59,47,15,8.3
1911,5,12,63,50,17.2,10
1911,5,13,58,49,14.4,9.4
1911,5,14,57,47,13.9,8.3
1911,5,15,52,47,11.1,8.3
1911,5,16,58,46,14.4,7.8
1911,5,17,53,46,11.7,7.8
1911,5,18,58,48,14.4,8.9
1911,5,19,53,46,11.7,7.8
1911,5,20,54,47,12.2,8.3
1911,5,21,52,47,11.1,8.3
1911,5,22,56,48,13.3,8.9
1911,5,23,58,52,14.4,11.1
1911,5,24,61,49,16.1,9.4
1911,5,25,58,50,14.4,10
1911,5,26,54,48,12.2,8.9
1911,5,27,56,48,13.3,8.9
1911,5,28,61,47,16.1,8.3
1911,5,29,63,50,17.2,10
1911,5,30,65,52,18.3,11.1
1911,5,31,62,52,16.7,11.1
1911,6,1,69,53,20.6,11.7
1911,6,2,70,51,21.1,10.6
1911,6,3,70,52,21.1,11.1
1911,6,4,56,53,13.3,11.7
1911,6,5,61,50,16.1,10
1911,6,6,57,48,13.9,8.9
1911,6,7,65,49,18.3,9.4
1911,6,8,65,52,18.3,11.1
1911,6,9,56,50,13.3,10
1911,6,10,55,50,12.8,10
1911,6,11,59,49,15,9.4
1911,6,12,56,49,13.3,9.4
1911,6,13,54,47,12.2,8.3
1911,6,14,57,47,13.9,8.3
1911,6,15,58,50,14.4,10
1911,6,16,56,50,13.3,10
1911,6,17,61,50,16.1,10
1911,6,18,60,50,15.6,10
1911,6,19,61,51,16.1,10.6
1911,6,20,59,50,15,10
1911,6,21,57,51,13.9,10.6
1911,6,22,56,53,13.3,11.7
1911,6,23,57,49,13.9,9.4
1911,6,24,56,50,13.3,10
1911,6,25,53,49,11.7,9.4
1911,6,26,52,46,11.1,7.8
1911,6,27,56,46,13.3,7.8
1911,6,28,59,50,15,10
1911,6,29,57,50,13.9,10
1911,6,30,58,50,14.4,10
1911,7,1,54,49,12.2,9.4
1911,7,2,55,48,12.8,8.9
1911,7,3,56,49,13.3,9.4
1911,7,4,58,51,14.4,10.6
1911,7,5,67,54,19.4,12.2
1911,7,6,58,52,14.4,11.1
1911,7,7,59,53,15,11.7
1911,7,8,59,54,15,12.2
1911,7,9,61,50,16.1,10
1911,7,10,64,50,17.8,10
1911,7,11,70,54,21.1,12.2
1911,7,12,79,55,26.1,12.8
1911,7,13,67,58,19.4,14.4
1911,7,14,61,54,16.1,12.2
1911,7,15,58,51,14.4,10.6
1911,7,16,57,52,13.9,11.1
1911,7,17,59,53,15,11.7
1911,7,18,58,52,14.4,11.1
1911,7,19,61,50,16.1,10
1911,7,20,65,53,18.3,11.7
1911,7,21,67,56,19.4,13.3
1911,7,22,60,52,15.6,11.1
1911,7,23,61,52,16.1,11.1
1911,7,24,63,53,17.2,11.7
1911,7,25,59,52,15,11.1
1911,7,26,61,49,16.1,9.4
1911,7,27,61,53,16.1,11.7
1911,7,28,64,52,17.8,11.1
1911,7,29,62,53,16.7,11.7
1911,7,30,72,55,22.2,12.8
1911,7,31,70,56,21.1,13.3
1911,8,1,73,59,22.8,15
1911,8,2,61,54,16.1,12.2
1911,8,3,64,50,17.8,10
1911,8,4,65,52,18.3,11.1
1911,8,5,62,55,16.7,12.8
1911,8,6,62,50,16.7,10
1911,8,7,67,53,19.4,11.7
1911,8,8,75,59,23.9,15
1911,8,9,63,59,17.2,15
1911,8,10,65,54,18.3,12.2
1911,8,11,65,53,18.3,11.7
1911,8,12,63,54,17.2,12.2
1911,8,13,67,56,19.4,13.3
1911,8,14,70,58,21.1,14.4
1911,8,15,65,56,18.3,13.3
1911,8,16,70,54,21.1,12.2
1911,8,17,77,60,25,15.6
1911,8,18,63,56,17.2,13.3
1911,8,19,64,57,17.8,13.9
1911,8,20,65,52,18.3,11.1
1911,8,21,61,54,16.1,12.2
1911,8,22,59,56,15,13.3
1911,8,23,63,53,17.2,11.7
1911,8,24,67,53,19.4,11.7
1911,8,25,62,55,16.7,12.8
1911,8,26,63,55,17.2,12.8
1911,8,27,64,54,17.8,12.2
1911,8,28,67,54,19.4,12.2
1911,8,29,60,52,15.6,11.1
1911,8,30,63,51,17.2,10.6
1911,8,31,60,52,15.6,11.1
1911,9,1,63,55,17.2,12.8
1911,9,2,63,52,17.2,11.1
1911,9,3,61,55,16.1,12.8
1911,9,4,66,49,18.9,9.4
1911,9,5,60,52,15.6,11.1
1911,9,6,62,56,16.7,13.3
1911,9,7,63,52,17.2,11.1
1911,9,8,61,55,16.1,12.8
1911,9,9,61,52,16.1,11.1
1911,9,10,66,52,18.9,11.1
1911,9,11,61,58,16.1,14.4
1911,9,12,58,50,14.4,10
1911,9,13,58,51,14.4,10.6
1911,9,14,55,50,12.8,10
1911,9,15,55,49,12.8,9.4
1911,9,16,57,47,13.9,8.3
1911,9,17,59,50,15,10
1911,9,18,60,53,15.6,11.7
1911,9,19,59,52,15,11.1
1911,9,20,56,48,13.3,8.9
1911,9,21,55,46,12.8,7.8
1911,9,22,56,46,13.3,7.8
1911,9,23,64,48,17.8,8.9
1911,9,24,60,51,15.6,10.6
1911,9,25,58,47,14.4,8.3
1911,9,26,61,49,16.1,9.4
1911,9,27,54,51,12.2,10.6
1911,9,28,53,44,11.7,6.7
1911,9,29,55,44,12.8,6.7
1911,9,30,51,42,10.6,5.6
1911,10,1,50,43,10,6.1
1911,10,2,52,44,11.1,6.7
1911,10,3,52,45,11.1,7.2
1911,10,4,53,44,11.7,6.7
1911,10,5,53,49,11.7,9.4
1911,10,6,55,49,12.8,9.4
1911,10,7,55,46,12.8,7.8
1911,10,8,56,48,13.3,8.9
1911,10,9,53,46,11.7,7.8
1911,10,10,55,40,12.8,4.4
1911,10,11,56,35,13.3,1.7
1911,10,12,56,42,13.3,5.6
1911,10,13,57,45,13.9,7.2
1911,10,14,59,49,15,9.4
1911,10,15,56,51,13.3,10.6
1911,10,16,54,51,12.2,10.6
1911,10,17,60,50,15.6,10
1911,10,18,62,49,16.7,9.4
1911,10,19,56,50,13.3,10
1911,10,20,60,52,15.6,11.1
1911,10,21,55,53,12.8,11.7
1911,10,22,55,49,12.8,9.4
1911,10,23,53,50,11.7,10
1911,10,24,53,45,11.7,7.2
1911,10,25,50,43,10,6.1
1911,10,26,45,40,7.2,4.4
1911,10,27,47,40,8.3,4.4
1911,10,28,48,40,8.9,4.4
1911,10,29,52,36,11.1,2.2
1911,10,30,51,40,10.6,4.4
1911,10,31,49,44,9.4,6.7
1911,11,1,49,39,9.4,3.9
1911,11,2,48,45,8.9,7.2
1911,11,3,51,44,10.6,6.7
1911,11,4,50,40,10,4.4
1911,11,5,47,45,8.3,7.2
1911,11,6,48,41,8.9,5
1911,11,7,49,40,9.4,4.4
1911,11,8,44,39,6.7,3.9
1911,11,9,46,35,7.8,1.7
1911,11,10,47,41,8.3,5
1911,11,11,46,35,7.8,1.7
1911,11,12,48,36,8.9,2.2
1911,11,13,51,43,10.6,6.1
1911,11,14,55,41,12.8,5
1911,11,15,52,49,11.1,9.4
1911,11,16,50,46,10,7.8
1911,11,17,44,42,6.7,5.6
1911,11,18,47,40,8.3,4.4
1911,11,19,47,40,8.3,4.4
1911,11,20,46,43,7.8,6.1
1911,11,21,42,37,5.6,2.8
1911,11,22,44,38,6.7,3.3
1911,11,23,45,40,7.2,4.4
1911,11,24,45,40,7.2,4.4
1911,11,25,44,38,6.7,3.3
1911,11,26,45,38,7.2,3.3
1911,11,27,43,38,6.1,3.3
1911,11,28,48,37,8.9,2.8
1911,11,29,50,38,10,3.3
1911,11,30,52,40,11.1,4.4
1911,12,1,50,42,10,5.6
1911,12,2,48,40,8.9,4.4
1911,12,3,45,40,7.2,4.4
1911,12,4,45,37,7.2,2.8
1911,12,5,46,34,7.8,1.1
1911,12,6,44,38,6.7,3.3
1911,12,7,44,35,6.7,1.7
1911,12,8,42,35,5.6,1.7
1911,12,9,42,35,5.6,1.7
1911,12,10,44,36,6.7,2.2
1911,12,11,45,37,7.2,2.8
1911,12,12,47,41,8.3,5
1911,12,13,47,40,8.3,4.4
1911,12,14,46,40,7.8,4.4
1911,12,15,46,39,7.8,3.9
1911,12,16,52,40,11.1,4.4
1911,12,17,50,38,10,3.3
1911,12,18,53,44,11.7,6.7
1911,12,19,48,41,8.9,5
1911,12,20,47,42,8.3,5.6
1911,12,21,44,38,6.7,3.3
1911,12,22,45,39,7.2,3.9
1911,12,23,47,37,8.3,2.8
1911,12,24,45,39,7.2,3.9
1911,12,25,46,35,7.8,1.7
1911,12,26,45,36,7.2,2.2
1911,12,27,49,40,9.4,4.4
1911,12,28,50,40,10,4.4
1911,12,29,50,45,10,7.2
1911,12,30,48,41,8.9,5
1911,12,31,52,42,11.1,5.6
1912,1,1,51,43,10.6,6.1
1912,1,2,48,46,8.9,7.8
1912,1,3,48,44,8.9,6.7
1912,1,4,47,40,8.3,4.4
1912,1,5,44,40,6.7,4.4
1912,1,6,40,36,4.4,2.2
1912,1,7,38,34,3.3,1.1
1912,1,8,44,30,6.7,-1.1
1912,1,9,45,32,7.2,0
1912,1,10,49,35,9.4,1.7
1912,1,11,47,37,8.3,2.8
1912,1,12,48,41,8.9,5
1912,1,13,49,44,9.4,6.7
1912,1,14,49,45,9.4,7.2
1912,1,15,48,38,8.9,3.3
1912,1,16,48,40,8.9,4.4
1912,1,17,44,44,6.7,6.7
1912,1,18,38,33,3.3,0.6
1912,1,19,43,33,6.1,0.6
1912,1,20,45,33,7.2,0.6
1912,1,21,47,34,8.3,1.1
1912,1,22,41,37,5,2.8
1912,1,23,41,33,5,0.6
1912,1,24,40,36,4.4,2.2
1912,1,25,42,35,5.6,1.7
1912,1,26,40,37,4.4,2.8
1912,1,27,39,30,3.9,-1.1
1912,1,28,38,34,3.3,1.1
1912,1,29,40,30,4.4,-1.1
1912,1,30,45,32,7.2,0
1912,1,31,42,38,5.6,3.3
1912,2,1,39,35,3.9,1.7
1912,2,2,35,30,1.7,-1.1
1912,2,3,35,30,1.7,-1.1
1912,2,4,33,25,0.6,-3.9
1912,2,5,35,24,1.7,-4.4
1912,2,6,41,28,5,-2.2
1912,2,7,48,34,8.9,1.1
1912,2,8,46,35,7.8,1.7
1912,2,9,50,43,10,6.1
1912,2,10,48,40,8.9,4.4
1912,2,11,45,38,7.2,3.3
1912,2,12,44,40,6.7,4.4
1912,2,13,44,36,6.7,2.2
1912,2,14,47,35,8.3,1.7
1912,2,15,53,37,11.7,2.8
1912,2,16,51,40,10.6,4.4
1912,2,17,50,41,10,5
1912,2,18,45,40,7.2,4.4
1912,2,19,45,38,7.2,3.3
1912,2,20,45,38,7.2,3.3
1912,2,21,46,36,7.8,2.2
1912,2,22,53,36,11.7,2.2
1912,2,23,50,45,10,7.2
1912,2,24,45,37,7.2,2.8
1912,2,25,49,36,9.4,2.2
1912,2,26,50,37,10,2.8
1912,2,27,50,42,10,5.6
1912,2,28,52,44,11.1,6.7
1912,2,29,50,45,10,7.2
1912,3,1,50,43,10,6.1
1912,3,2,53,41,11.7,5
1912,3,3,49,42,9.4,5.6
1912,3,4,43,37,6.1,2.8
1912,3,5,47,37,8.3,2.8
1912,3,6,47,40,8.3,4.4
1912,3,7,47,40,8.3,4.4
1912,3,8,47,38,8.3,3.3
1912,3,9,49,38,9.4,3.3
1912,3,10,48,37,8.9,2.8
1912,3,11,50,37,10,2.8
1912,3,12,46,40,7.8,4.4
1912,3,13,52,43,11.1,6.1
1912,3,14,49,45,9.4,7.2
1912,3,15,45,39,7.2,3.9
1912,3,16,46,36,7.8,2.2
1912,3,17,51,38,10.6,3.3
1912,3,18,46,36,7.8,2.2
1912,3,19,48,36,8.9,2.2
1912,3,20,45,35,7.2,1.7
1912,3,21,42,36,5.6,2.2
1912,3,22,46,38,7.8,3.3
1912,3,23,45,36,7.2,2.2
1912,3,24,50,38,10,3.3
1912,3,25,54,41,12.2,5
1912,3,26,49,44,9.4,6.7
1912,3,27,49,43,9.4,6.1
1912,3,28,47,42,8.3,5.6
1912,3,29,44,38,6.7,3.3
1912,3,30,47,38,8.3,3.3
1912,3,31,44,40,6.7,4.4
1912,4,1,46,37,7.8,2.8
1912,4,2,50,40,10,4.4
1912,4,3,51,39,10.6,3.9
1912,4,4,50,37,10,2.8
1912,4,5,49,45,9.4,7.2
1912,4,6,50,45,10,7.2
1912,4,7,50,45,10,7.2
1912,4,8,47,44,8.3,6.7
1912,4,9,45,35,7.2,1.7
1912,4,10,46,38,7.8,3.3
1912,4,11,45,40,7.2,4.4
1912,4,12,48,37,8.9,2.8
1912,4,13,52,39,11.1,3.9
1912,4,14,55,45,12.8,7.2
1912,4,15,60,45,15.6,7.2
1912,4,16,58,47,14.4,8.3
1912,4,17,57,46,13.9,7.8
1912,4,18,57,41,13.9,5
1912,4,19,60,40,15.6,4.4
1912,4,20,57,45,13.9,7.2
1912,4,21,47,41,8.3,5
1912,4,22,50,42,10,5.6
1912,4,23,63,44,17.2,6.7
1912,4,24,61,46,16.1,7.8
1912,4,25,53,47,11.7,8.3
1912,4,26,55,44,12.8,6.7
1912,4,27,53,44,11.7,6.7
1912,4,28,55,39,12.8,3.9
1912,4,29,51,42,10.6,5.6
1912,4,30,58,40,14.4,4.4
1912,5,1,54,43,12.2,6.1
1912,5,2,53,46,11.7,7.8
1912,5,3,52,46,11.1,7.8
1912,5,4,53,41,11.7,5
1912,5,5,53,45,11.7,7.2
1912,5,6,57,46,13.9,7.8
1912,5,7,61,50,16.1,10
1912,5,8,61,51,16.1,10.6
1912,5,9,56,50,13.3,10
1912,5,10,55,45,12.8,7.2
1912,5,11,54,48,12.2,8.9
1912,5,12,50,47,10,8.3
1912,5,13,52,42,11.1,5.6
1912,5,14,60,44,15.6,6.7
1912,5,15,54,45,12.2,7.2
1912,5,16,51,42,10.6,5.6
1912,5,17,58,45,14.4,7.2
1912,5,18,54,45,12.2,7.2
1912,5,19,54,42,12.2,5.6
1912,5,20,52,46,11.1,7.8
1912,5,21,50,46,10,7.8
1912,5,22,53,45,11.7,7.2
1912,5,23,55,44,12.8,6.7
1912,5,24,54,45,12.2,7.2
1912,5,25,55,46,12.8,7.8
1912,5,26,55,45,12.8,7.2
1912,5,27,58,49,14.4,9.4
1912,5,28,60,46,15.6,7.8
1912,5,29,57,48,13.9,8.9
1912,5,30,57,42,13.9,5.6
1912,5,31,55,46,12.8,7.8
1912,6,1,57,48,13.9,8.9
1912,6,2,53,47,11.7,8.3
1912,6,3,52,46,11.1,7.8
1912,6,4,52,47,11.1,8.3
1912,6,5,56,48,13.3,8.9
1912,6,6,56,49,13.3,9.4
1912,6,7,55,47,12.8,8.3
1912,6,8,57,48,13.9,8.9
1912,6,9,58,48,14.4,8.9
1912,6,10,56,48,13.3,8.9
1912,6,11,58,49,14.4,9.4
1912,6,12,60,48,15.6,8.9
1912,6,13,56,48,13.3,8.9
1912,6,14,58,50,14.4,10
1912,6,15,57,50,13.9,10
1912,6,16,54,48,12.2,8.9
1912,6,17,57,45,13.9,7.2
1912,6,18,59,49,15,9.4
1912,6,19,60,51,15.6,10.6
1912,6,20,60,49,15.6,9.4
1912,6,21,58,52,14.4,11.1
1912,6,22,64,52,17.8,11.1
1912,6,23,67,51,19.4,10.6
1912,6,24,60,51,15.6,10.6
1912,6,25,61,49,16.1,9.4
1912,6,26,60,50,15.6,10
1912,6,27,58,50,14.4,10
1912,6,28,60,50,15.6,10
1912,6,29,59,51,15,10.6
1912,6,30,57,53,13.9,11.7
1912,7,1,56,52,13.3,11.1
1912,7,2,55,51,12.8,10.6
1912,7,3,57,50,13.9,10
1912,7,4,58,51,14.4,10.6
1912,7,5,62,52,16.7,11.1
1912,7,6,67,51,19.4,10.6
1912,7,7,64,53,17.8,11.7
1912,7,8,59,50,15,10
1912,7,9,61,50,16.1,10
1912,7,10,60,52,15.6,11.1
1912,7,11,61,48,16.1,8.9
1912,7,12,56,50,13.3,10
1912,7,13,60,50,15.6,10
1912,7,14,65,49,18.3,9.4
1912,7,15,62,50,16.7,10
1912,7,16,58,52,14.4,11.1
1912,7,17,57,52,13.9,11.1
1912,7,18,57,51,13.9,10.6
1912,7,19,56,51,13.3,10.6
1912,7,20,58,50,14.4,10
1912,7,21,59,51,15,10.6
1912,7,22,60,52,15.6,11.1
1912,7,23,59,52,15,11.1
1912,7,24,58,51,14.4,10.6
1912,7,25,65,52,18.3,11.1
1912,7,26,63,50,17.2,10
1912,7,27,61,52,16.1,11.1
1912,7,28,56,53,13.3,11.7
1912,7,29,63,50,17.2,10
1912,7,30,61,50,16.1,10
1912,7,31,58,50,14.4,10
1912,8,1,54,50,12.2,10
1912,8,2,54,44,12.2,6.7
1912,8,3,57,42,13.9,5.6
1912,8,4,56,46,13.3,7.8
1912,8,5,56,49,13.3,9.4
1912,8,6,60,47,15.6,8.3
1912,8,7,58,48,14.4,8.9
1912,8,8,56,50,13.3,10
1912,8,9,58,50,14.4,10
1912,8,10,57,46,13.9,7.8
1912,8,11,57,47,13.9,8.3
1912,8,12,56,49,13.3,9.4
1912,8,13,55,50,12.8,10
1912,8,14,54,48,12.2,8.9
1912,8,15,55,49,12.8,9.4
1912,8,16,63,50,17.2,10
1912,8,17,64,49,17.8,9.4
1912,8,18,60,47,15.6,8.3
1912,8,19,56,50,13.3,10
1912,8,20,55,50,12.8,10
1912,8,21,55,48,12.8,8.9
1912,8,22,58,49,14.4,9.4
1912,8,23,54,48,12.2,8.9
1912,8,24,59,51,15,10.6
1912,8,25,56,50,13.3,10
1912,8,26,56,49,13.3,9.4
1912,8,27,58,48,14.4,8.9
1912,8,28,56,44,13.3,6.7
1912,8,29,56,44,13.3,6.7
1912,8,30,57,50,13.9,10
1912,8,31,58,50,14.4,10
1912,9,1,58,51,14.4,10.6
1912,9,2,57,49,13.9,9.4
1912,9,3,59,48,15,8.9
1912,9,4,59,49,15,9.4
1912,9,5,53,46,11.7,7.8
1912,9,6,53,49,11.7,9.4
1912,9,7,57,48,13.9,8.9
1912,9,8,56,50,13.3,10
1912,9,9,50,43,10,6.1
1912,9,10,51,45,10.6,7.2
1912,9,11,52,46,11.1,7.8
1912,9,12,56,49,13.3,9.4
1912,9,13,55,50,12.8,10
1912,9,14,55,49,12.8,9.4
1912,9,15,55,50,12.8,10
1912,9,16,54,50,12.2,10
1912,9,17,56,50,13.3,10
1912,9,18,58,50,14.4,10
1912,9,19,64,48,17.8,8.9
1912,9,20,59,45,15,7.2
1912,9,21,60,45,15.6,7.2
1912,9,22,59,45,15,7.2
1912,9,23,59,45,15,7.2
1912,9,24,61,45,16.1,7.2
1912,9,25,56,45,13.3,7.2
1912,9,26,56,46,13.3,7.8
1912,9,27,55,45,12.8,7.2
1912,9,28,55,47,12.8,8.3
1912,9,29,54,46,12.2,7.8
1912,9,30,55,50,12.8,10
1912,10,1,54,49,12.2,9.4
1912,10,2,50,44,10,6.7
1912,10,3,50,40,10,4.4
1912,10,4,51,42,10.6,5.6
1912,10,5,53,42,11.7,5.6
1912,10,6,57,46,13.9,7.8
1912,10,7,58,46,14.4,7.8
1912,10,8,59,45,15,7.2
1912,10,9,59,46,15,7.8
1912,10,10,59,45,15,7.2
1912,10,11,54,48,12.2,8.9
1912,10,12,59,45,15,7.2
1912,10,13,57,47,13.9,8.3
1912,10,14,52,46,11.1,7.8
1912,10,15,51,45,10.6,7.2
1912,10,16,55,46,12.8,7.8
1912,10,17,52,48,11.1,8.9
1912,10,18,55,45,12.8,7.2
1912,10,19,52,46,11.1,7.8
1912,10,20,50,44,10,6.7
1912,10,21,49,39,9.4,3.9
1912,10,22,49,37,9.4,2.8
1912,10,23,52,41,11.1,5
1912,10,24,48,40,8.9,4.4
1912,10,25,50,38,10,3.3
1912,10,26,49,37,9.4,2.8
1912,10,27,51,41,10.6,5
1912,10,28,50,43,10,6.1
1912,10,29,52,43,11.1,6.1
1912,10,30,50,44,10,6.7
1912,10,31,47,43,8.3,6.1
1912,11,1,46,40,7.8,4.4
1912,11,2,47,40,8.3,4.4
1912,11,3,50,39,10,3.9
1912,11,4,53,39,11.7,3.9
1912,11,5,51,48,10.6,8.9
1912,11,6,52,48,11.1,8.9
1912,11,7,55,47,12.8,8.3
1912,11,8,52,47,11.1,8.3
1912,11,9,52,45,11.1,7.2
1912,11,10,50,40,10,4.4
1912,11,11,44,37,6.7,2.8
1912,11,12,43,35,6.1,1.7
1912,11,13,49,37,9.4,2.8
1912,11,14,49,40,9.4,4.4
1912,11,15,50,46,10,7.8
1912,11,16,48,45,8.9,7.2
1912,11,17,48,42,8.9,5.6
1912,11,18,50,42,10,5.6
1912,11,19,49,44,9.4,6.7
1912,11,20,51,44,10.6,6.7
1912,11,21,52,45,11.1,7.2
1912,11,22,53,48,11.7,8.9
1912,11,23,51,45,10.6,7.2
1912,11,24,52,43,11.1,6.1
1912,11,25,50,42,10,5.6
1912,11,26,51,43,10.6,6.1
1912,11,27,42,32,5.6,0
1912,11,28,35,30,1.7,-1.1
1912,11,29,35,31,1.7,-0.6
1912,11,30,39,33,3.9,0.6
1912,12,1,46,33,7.8,0.6
1912,12,2,48,31,8.9,-0.6
1912,12,3,53,33,11.7,0.6
1912,12,4,54,41,12.2,5
1912,12,5,49,47,9.4,8.3
1912,12,6,49,44,9.4,6.7
1912,12,7,53,40,11.7,4.4
1912,12,8,48,42,8.9,5.6
1912,12,9,51,42,10.6,5.6
1912,12,10,51,40,10.6,4.4
1912,12,11,52,41,11.1,5
1912,12,12,49,39,9.4,3.9
1912,12,13,51,39,10.6,3.9
1912,12,14,49,45,9.4,7.2
1912,12,15,45,42,7.2,5.6
1912,12,16,43,37,6.1,2.8
1912,12,17,42,35,5.6,1.7
1912,12,18,47,34,8.3,1.1
1912,12,19,49,35,9.4,1.7
1912,12,20,51,45,10.6,7.2
1912,12,21,47,45,8.3,7.2
1912,12,22,44,41,6.7,5
1912,12,23,46,40,7.8,4.4
1912,12,24,48,38,8.9,3.3
1912,12,25,44,39,6.7,3.9
1912,12,26,45,37,7.2,2.8
1912,12,27,50,35,10,1.7
1912,12,28,47,37,8.3,2.8
1912,12,29,47,36,8.3,2.2
1912,12,30,50,38,10,3.3
1912,12,31,50,41,10,5
1913,1,1,46,37,7.8,2.8
1913,1,2,46,37,7.8,2.8
1913,1,3,43,39,6.1,3.9
1913,1,4,44,37,6.7,2.8
1913,1,5,43,37,6.1,2.8
1913,1,6,50,33,10,0.6
1913,1,7,51,35,10.6,1.7
1913,1,8,49,45,9.4,7.2
1913,1,9,49,43,9.4,6.1
1913,1,10,46,44,7.8,6.7
1913,1,11,43,38,6.1,3.3
1913,1,12,38,34,3.3,1.1
1913,1,13,37,32,2.8,0
1913,1,14,39,31,3.9,-0.6
1913,1,15,41,31,5,-0.6
1913,1,16,39,33,3.9,0.6
1913,1,17,43,34,6.1,1.1
1913,1,18,44,35,6.7,1.7
1913,1,19,43,34,6.1,1.1
1913,1,20,43,34,6.1,1.1
1913,1,21,44,39,6.7,3.9
1913,1,22,46,34,7.8,1.1
1913,1,23,46,35,7.8,1.7
1913,1,24,47,40,8.3,4.4
1913,1,25,44,37,6.7,2.8
1913,1,26,44,31,6.7,-0.6
1913,1,27,45,31,7.2,-0.6
1913,1,28,45,40,7.2,4.4
1913,1,29,46,39,7.8,3.9
1913,1,30,48,40,8.9,4.4
1913,1,31,43,34,6.1,1.1
1913,2,1,38,33,3.3,0.6
1913,2,2,49,32,9.4,0
1913,2,3,50,35,10,1.7
1913,2,4,46,42,7.8,5.6
1913,2,5,45,39,7.2,3.9
1913,2,6,48,36,8.9,2.2
1913,2,7,50,39,10,3.9
1913,2,8,50,40,10,4.4
1913,2,9,48,40,8.9,4.4
1913,2,10,50,36,10,2.2
1913,2,11,51,41,10.6,5
1913,2,12,53,43,11.7,6.1
1913,2,13,47,38,8.3,3.3
1913,2,14,46,38,7.8,3.3
1913,2,15,46,37,7.8,2.8
1913,2,16,45,40,7.2,4.4
1913,2,17,44,37,6.7,2.8
1913,2,18,43,36,6.1,2.2
1913,2,19,41,36,5,2.2
1913,2,20,37,35,2.8,1.7
1913,2,21,43,34,6.1,1.1
1913,2,22,44,36,6.7,2.2
1913,2,23,44,35,6.7,1.7
1913,2,24,47,37,8.3,2.8
1913,2,25,50,40,10,4.4
1913,2,26,48,42,8.9,5.6
1913,2,27,47,42,8.3,5.6
1913,2,28,47,37,8.3,2.8
1913,3,1,47,38,8.3,3.3
1913,3,2,48,43,8.9,6.1
1913,3,3,46,41,7.8,5
1913,3,4,51,41,10.6,5
1913,3,5,48,35,8.9,1.7
1913,3,6,44,38,6.7,3.3
1913,3,7,43,34,6.1,1.1
1913,3,8,45,36,7.2,2.2
1913,3,9,50,35,10,1.7
1913,3,10,46,39,7.8,3.9
1913,3,11,45,40,7.2,4.4
1913,3,12,48,39,8.9,3.9
1913,3,13,46,35,7.8,1.7
1913,3,14,45,35,7.2,1.7
1913,3,15,40,33,4.4,0.6
1913,3,16,42,32,5.6,0
1913,3,17,41,33,5,0.6
1913,3,18,43,31,6.1,-0.6
1913,3,19,44,32,6.7,0
1913,3,20,44,37,6.7,2.8
1913,3,21,49,37,9.4,2.8
1913,3,22,NA,38,NA,3.3
1913,3,23,NA,40,NA,4.4
1913,3,24,NA,37,NA,2.8
1913,3,25,NA,38,NA,3.3
1913,3,26,NA,38,NA,3.3
1913,3,27,NA,38,NA,3.3
1913,3,28,47,37,8.3,2.8
1913,3,29,54,40,12.2,4.4
1913,3,30,50,39,10,3.9
1913,3,31,48,41,8.9,5
1913,4,1,47,37,8.3,2.8
1913,4,2,51,36,10.6,2.2
1913,4,3,54,39,12.2,3.9
1913,4,4,52,42,11.1,5.6
1913,4,5,49,42,9.4,5.6
1913,4,6,53,42,11.7,5.6
1913,4,7,51,40,10.6,4.4
1913,4,8,47,42,8.3,5.6
1913,4,9,48,42,8.9,5.6
1913,4,10,48,42,8.9,5.6
1913,4,11,46,42,7.8,5.6
1913,4,12,47,42,8.3,5.6
1913,4,13,48,38,8.9,3.3
1913,4,14,50,39,10,3.9
1913,4,15,47,40,8.3,4.4
1913,4,16,45,38,7.2,3.3
1913,4,17,47,37,8.3,2.8
1913,4,18,49,38,9.4,3.3
1913,4,19,45,37,7.2,2.8
1913,4,20,51,38,10.6,3.3
1913,4,21,54,40,12.2,4.4
1913,4,22,51,41,10.6,5
1913,4,23,56,44,13.3,6.7
1913,4,24,54,45,12.2,7.2
1913,4,25,56,42,13.3,5.6
1913,4,26,48,37,8.9,2.8
1913,4,27,50,37,10,2.8
1913,4,28,55,40,12.8,4.4
1913,4,29,54,43,12.2,6.1
1913,4,30,52,44,11.1,6.7
1913,5,1,54,43,12.2,6.1
1913,5,2,54,43,12.2,6.1
1913,5,3,47,44,8.3,6.7
1913,5,4,56,43,13.3,6.1
1913,5,5,54,40,12.2,4.4
1913,5,6,44,43,6.7,6.1
1913,5,7,51,38,10.6,3.3
1913,5,8,49,42,9.4,5.6
1913,5,9,52,41,11.1,5
1913,5,10,56,43,13.3,6.1
1913,5,11,57,49,13.9,9.4
1913,5,12,52,45,11.1,7.2
1913,5,13,55,45,12.8,7.2
1913,5,14,52,44,11.1,6.7
1913,5,15,51,45,10.6,7.2
1913,5,16,56,46,13.3,7.8
1913,5,17,50,45,10,7.2
1913,5,18,48,40,8.9,4.4
1913,5,19,50,40,10,4.4
1913,5,20,54,43,12.2,6.1
1913,5,21,55,46,12.8,7.8
1913,5,22,54,47,12.2,8.3
1913,5,23,54,48,12.2,8.9
1913,5,24,63,47,17.2,8.3
1913,5,25,56,51,13.3,10.6
1913,5,26,55,48,12.8,8.9
1913,5,27,55,46,12.8,7.8
1913,5,28,56,48,13.3,8.9
